ID,NIR_R,NIR_S,NIR_T,NIR_U,NIR_V,NIR_W,Vis_Violet,Vis_Blue,Vis_Green,Vis_Yellow,Vis_Orange,Vis_Red
4.0,903.5,398.57,67.44,43.1,70.04,51.25,721.45,1281.54,1804.9,4658.55,4355.63,4812.65
4.0,880.31,391.42,62.74,40.61,69.18,53.53,413.5,1209.71,1431.47,3842.29,3419.84,3765.28
4.0,887.27,442.52,69.01,45.58,74.31,58.08,410.23,818.63,1155.99,2968.05,2904.07,3186.68
4.0,898.86,434.34,71.36,45.58,74.31,59.22,217.63,521.05,938.67,2184.3,2021.38,2084.39
5.0,1401.07,755.24,110.57,84.54,128.97,108.19,608.28,863.1,2056.91,3953.88,3173.33,2568.28
5.0,1232.89,473.18,78.42,61.33,109.33,82.0,769.33,1074.03,1873.26,4166.51,4018.1,3989.72
5.0,1186.5,362.8,76.07,56.36,102.49,68.33,858.55,1510.71,2050.79,4783.32,4793.66,4783.2
5.0,1063.56,302.51,72.93,53.87,95.66,61.5,754.09,1629.29,2124.25,5089.08,5094.21,5211.38
5.0,964.97,249.36,66.66,48.07,90.53,58.08,860.73,1998.7,2526.25,5870.19,5755.99,5784.41
5.0,787.52,224.84,57.25,40.61,66.62,46.69,742.12,1747.86,2846.62,6177.72,5603.34,4561.15
5.0,872.19,252.43,51.76,34.81,73.45,53.53,782.38,1685.16,2461.97,5548.61,5115.07,5409.55
5.0,1093.72,321.92,58.81,41.44,92.24,67.19,411.32,1062.63,2221.18,4701.6,4323.39,4090.0
5.0,1101.83,341.34,58.03,39.78,86.26,60.36,218.72,751.37,1384.54,3008.46,1923.72,2118.62
5.0,1310.6,323.97,68.22,46.41,104.2,74.03,282.92,888.18,1718.18,3556.74,2499.22,1793.1
6.0,2200.19,939.2,127.04,96.97,181.07,137.8,642.01,903.01,1931.42,3239.55,2774.18,2562.71
6.0,1834.84,699.03,109.79,83.71,142.64,116.17,786.74,904.15,2301.79,4061.95,3620.84,3366.55
6.0,1549.53,541.65,89.4,67.13,114.45,93.39,775.86,1140.16,2925.19,5025.82,4549.99,4447.34
6.0,1414.99,524.28,82.34,63.82,111.89,83.14,733.42,1189.19,3465.94,6049.44,5682.99,5656.28
6.0,1303.64,430.25,71.36,52.21,102.49,74.03,749.74,869.94,4506.64,7885.79,7551.72,7522.6
6.0,1246.81,410.84,63.52,45.58,100.78,69.47,632.22,1443.44,6476.83,10786.19,8588.0,7770.12
6.0,1286.25,448.65,69.01,50.56,103.35,69.47,711.65,1832.24,6157.48,9900.52,7714.79,6997.32
6.0,1118.07,442.52,69.01,49.73,96.51,69.47,418.94,1087.71,4184.23,7326.1,5589.12,5227.3
6.0,882.63,405.73,59.6,43.93,76.87,61.5,383.03,1222.25,4095.46,6762.89,4760.47,3865.56
6.0,1036.88,361.78,61.17,42.27,84.56,60.36,428.73,1295.22,3271.07,5708.52,3942.25,3454.89
7.0,1651.59,553.91,93.32,68.79,134.95,93.39,658.33,1035.26,3160.87,4517.09,3494.74,2650.26
7.0,1747.86,625.45,100.38,74.59,139.22,91.11,838.97,1424.06,3315.96,5284.14,3848.39,3175.54
7.0,1438.18,506.9,83.91,61.33,113.6,77.44,685.54,1050.09,2607.87,3871.29,2965.7,2464.03
7.0,1353.52,449.67,72.15,53.04,107.62,71.75,845.5,1522.11,3845.49,5900.07,4231.43,3212.15
7.0,1321.04,419.01,69.01,48.9,104.2,68.33,1416.78,1980.46,4104.65,5661.08,4581.28,3627.59
7.0,1321.04,381.2,65.09,47.24,103.35,70.61,996.75,1878.98,5417.77,7012.43,5615.67,4062.94
7.0,1142.43,331.12,58.03,39.78,91.39,60.36,646.36,2223.31,5952.4,8108.97,5382.43,3930.82
7.0,1177.22,330.1,55.68,38.95,93.95,63.78,917.32,1834.52,4372.98,5728.73,4178.33,3381.67
7.0,1299.0,376.09,62.74,44.76,106.76,74.03,389.56,1372.75,4653.56,6019.56,3675.83,2412.29
7.0,1304.8,351.56,68.22,47.24,103.35,67.19,293.8,929.23,3806.72,4923.02,2851.92,2026.29
8.0,1974.02,608.08,103.51,73.76,152.03,97.94,771.5,1235.93,3077.21,4744.66,4053.18,3622.82
8.0,1710.74,546.76,98.02,67.96,127.26,82.0,737.77,1615.61,4515.82,6570.47,4871.4,3986.53
8.0,1535.61,452.74,83.12,56.36,116.16,74.03,1082.72,1845.92,4836.2,7288.32,5476.3,4777.63
8.0,1524.01,465.0,79.99,56.36,120.43,77.44,744.3,1885.82,4939.25,7424.51,5407.08,4581.85
8.0,1417.31,465.0,76.07,54.7,112.74,74.03,1178.47,2561.94,5403.48,8364.65,5867.87,4801.51
8.0,1455.58,430.25,71.36,51.39,115.3,75.17,900.99,1796.89,5401.44,7715.34,5916.22,4545.24
8.0,1477.62,395.51,68.22,47.24,115.3,74.03,544.08,1590.52,5413.68,7351.58,5187.12,3579.04
8.0,1500.81,428.21,72.93,50.56,118.72,80.86,1027.22,1801.45,5562.65,7406.06,5273.4,3623.61
8.0,1363.95,455.8,72.15,51.39,116.16,84.28,511.43,1174.36,4510.72,5719.95,3859.77,2420.25
8.0,1138.95,421.06,64.3,46.41,101.64,78.58,603.93,1117.36,4062.81,5093.48,3517.5,2288.14
9.0,782.88,277.98,83.12,67.96,88.83,60.36,1051.16,1354.51,2860.91,4730.6,3581.02,3413.5
9.0,818.84,222.79,100.38,72.11,84.56,51.25,883.58,1459.4,3667.96,5568.82,5221.26,4496.69
9.0,850.15,216.66,89.4,61.33,79.43,47.83,813.94,2322.5,6466.63,8945.43,6346.66,4382.08
9.0,1013.69,249.36,79.2,55.53,88.83,53.53,1302.52,2388.63,7024.73,9944.45,8023.88,6359.03
9.0,962.66,228.92,63.52,44.76,83.7,52.39,758.44,2361.27,6264.61,9000.79,5400.45,3014.77
9.0,1041.52,272.87,61.95,43.93,90.53,59.22,619.16,2211.91,4315.85,6230.44,3390.45,1895.77
9.0,1012.53,283.09,64.3,45.58,91.39,61.5,520.14,1680.59,3776.11,5498.53,3070.94,1940.34
9.0,1131.99,283.09,65.87,47.24,99.08,69.47,360.18,1231.37,2249.75,3652.51,2268.83,1220.87
9.0,1215.5,374.04,66.66,49.73,106.76,82.0,343.86,1077.45,2895.6,3951.24,1994.83,990.07
9.0,1021.81,327.03,57.25,42.27,87.97,61.5,232.87,672.69,2528.29,3425.82,2058.35,1111.04
10.0,676.18,192.13,95.67,67.96,70.04,42.14,799.79,1076.31,1819.19,2337.18,1226.86,765.63
10.0,686.62,151.25,78.42,53.04,64.06,34.17,509.26,855.12,1870.2,2122.79,1234.44,775.18
10.0,717.93,137.97,71.36,46.41,60.64,33.03,471.17,1398.98,2445.65,2854.7,1510.34,977.33
10.0,713.29,138.99,65.09,42.27,59.79,30.75,462.47,1673.75,2842.54,3407.37,1695.22,1056.92
10.0,705.17,127.75,64.3,40.61,57.22,29.61,344.95,1516.41,2996.61,3621.75,1766.33,907.3
10.0,672.7,111.4,62.74,38.95,55.52,28.47,314.48,1449.14,3077.21,3763.22,1809.95,824.53
10.0,662.26,102.2,61.17,38.12,57.22,28.47,274.22,1210.85,3124.14,3642.84,1784.35,738.57
10.0,623.99,98.11,61.95,38.95,57.22,29.61,178.46,771.89,2525.23,2896.0,1306.5,448.87
10.0,489.45,88.91,61.95,39.78,53.81,29.61,161.05,611.13,2200.78,2596.38,1215.48,424.2
10.0,365.35,72.56,63.52,42.27,44.41,25.06,212.19,670.41,2377.29,2765.96,1328.31,445.69
11.0,886.11,654.07,83.91,62.16,84.56,79.72,644.19,994.22,787.67,2055.14,1851.66,2694.83
11.0,956.86,640.78,93.32,63.82,81.14,74.03,1031.57,1224.53,880.51,2215.93,2272.63,3145.29
11.0,891.91,507.92,80.77,53.87,75.16,63.78,727.98,1267.86,757.06,2033.17,1933.2,3413.5
11.0,765.48,549.83,76.85,56.36,71.74,55.81,484.23,1077.45,626.46,1717.74,1695.22,3547.21
11.0,801.44,439.45,71.36,48.9,69.18,53.53,422.2,671.55,767.26,1759.92,2422.43,3819.4
11.0,713.29,430.25,66.66,44.76,63.2,48.97,598.49,1196.03,1003.97,2447.01,2957.16,4620.84
11.0,723.73,420.03,66.66,45.58,62.35,48.97,620.25,1330.57,986.63,2451.41,2928.72,4600.15
11.0,594.99,332.14,54.89,36.47,55.52,43.28,332.98,852.84,843.78,1993.63,1992.93,3265.47
11.0,738.81,341.34,56.46,36.47,65.77,52.39,313.39,1151.56,788.69,2068.32,2167.39,3069.69
11.0,873.35,422.08,69.01,44.76,73.45,61.5,402.62,1101.39,766.24,1744.98,1703.76,2291.32
12.0,1017.17,683.7,107.43,72.93,92.24,74.03,953.22,1010.18,1062.13,2145.64,1995.78,2595.34
12.0,873.35,569.24,92.53,61.33,76.02,61.5,513.61,679.53,1120.28,1951.46,1926.56,2238.0
12.0,698.21,482.37,80.77,53.87,57.22,47.83,734.51,711.46,818.28,1786.28,1985.35,2961.45
12.0,571.79,353.6,64.3,40.61,46.98,38.72,1368.9,1209.71,708.08,2081.5,2696.43,4089.2
12.0,560.2,321.92,54.89,34.81,47.83,38.72,1576.74,1881.26,1124.36,3253.6,3195.14,4908.15
12.0,735.33,362.8,53.33,37.3,62.35,47.83,755.18,1486.77,1087.63,2892.48,2950.53,4331.15
12.0,789.84,388.35,66.66,43.1,61.5,45.56,911.87,1280.4,987.65,2340.7,2588.35,4003.25
12.0,810.72,415.95,72.15,46.41,64.06,48.97,474.44,1031.84,1017.23,2168.48,2034.65,2859.57
12.0,942.94,457.85,73.71,48.9,76.87,56.94,658.33,1951.95,1104.98,3077.0,1705.65,2537.25
12.0,975.41,463.98,75.28,48.9,81.14,61.5,300.33,725.14,620.34,1527.08,1246.77,1741.37
13.0,1241.01,663.26,105.08,70.45,101.64,79.72,922.76,799.25,932.55,2043.72,2180.66,3004.42
13.0,1179.54,630.56,97.24,67.13,96.51,76.3,799.79,987.38,746.86,1945.31,2232.8,3535.27
13.0,1006.73,553.91,92.53,61.33,78.58,60.36,922.76,1102.53,967.24,2579.69,3457.77,4792.75
13.0,949.9,508.95,84.69,56.36,75.16,55.81,1089.24,1557.46,1497.79,4009.23,4808.83,6229.3
13.0,828.12,428.21,72.93,48.07,63.2,47.83,632.22,1476.51,1811.02,4662.06,4832.53,5564.75
13.0,817.68,424.12,70.58,46.41,64.06,46.69,1165.41,1996.42,1510.04,4446.8,4538.61,5841.71
13.0,811.88,395.51,66.66,43.1,64.06,46.69,618.07,1353.37,1557.99,3932.79,3994.4,4807.08
13.0,817.68,368.93,64.3,40.61,64.06,47.83,581.08,1191.47,1243.74,3033.07,2834.86,3737.42
13.0,903.5,401.64,66.66,43.1,73.45,55.81,713.83,1205.15,1145.79,2703.58,2461.3,3271.84
13.0,947.58,411.86,67.44,43.93,76.02,58.08,505.99,903.01,1106.0,2241.41,1922.77,2395.58
14.0,1434.7,770.57,116.84,80.39,118.72,92.25,870.52,957.73,911.12,2307.31,2518.19,3318.79
14.0,1148.23,634.65,98.81,67.13,93.95,74.03,1146.92,990.8,1099.88,2830.1,3255.82,4159.24
14.0,1068.2,549.83,90.18,61.33,80.29,63.78,1302.52,1623.59,1237.62,3576.07,3619.89,4837.32
14.0,967.29,526.32,84.69,56.36,77.72,56.94,1245.94,1330.57,1293.73,3678.87,4412.52,5590.22
14.0,820.0,420.03,71.36,45.58,63.2,48.97,1319.93,1720.5,1537.58,4410.77,4635.32,6098.78
14.0,824.64,414.92,68.22,44.76,63.2,47.83,737.77,2289.44,1378.42,4264.92,3941.3,5254.36
14.0,746.93,373.02,65.87,41.44,59.79,44.42,877.05,2055.71,1152.93,3685.9,3585.76,5082.45
14.0,852.47,359.74,62.74,39.78,68.33,51.25,353.65,1006.76,1029.48,2756.29,2960.96,3653.86
14.0,970.77,456.82,73.71,48.07,81.14,62.64,475.52,1205.15,923.37,2695.67,2311.5,3154.05
14.0,1035.72,489.53,78.42,51.39,86.26,67.19,326.45,710.32,774.4,1951.46,1927.51,2312.81
15.0,1860.36,737.87,116.06,82.88,148.61,108.19,662.69,895.03,1412.09,3263.27,3725.13,4019.16
15.0,1391.79,561.07,97.24,68.79,108.47,76.3,667.04,753.65,1697.77,3866.9,3595.24,5028.33
15.0,1390.63,534.5,87.83,62.16,102.49,74.03,800.88,1305.48,1663.08,3883.59,4239.96,5478.0
15.0,1257.25,483.4,81.56,55.53,95.66,66.05,766.06,1264.44,3148.63,6646.91,6866.23,6883.51
15.0,1155.19,443.54,74.5,49.73,90.53,64.92,762.8,1482.21,2229.34,5272.72,5719.01,6137.78
15.0,1150.55,465.0,72.93,50.56,92.24,66.05,669.22,2143.5,2092.62,5251.63,5501.9,5800.33
15.0,1206.22,449.67,74.5,50.56,98.22,71.75,746.47,1707.96,2323.21,5263.93,5010.77,4782.41
15.0,1223.62,417.99,70.58,48.9,98.22,72.89,601.75,1359.07,2213.02,4822.86,4254.18,3906.94
15.0,1330.32,469.09,76.85,53.04,106.76,82.0,449.41,930.37,1685.53,3323.02,2707.81,2268.24
15.0,1410.35,480.33,79.2,56.36,113.6,84.28,293.8,587.18,1298.84,2607.8,2506.81,2292.91
16.0,1754.82,666.33,98.81,73.76,146.91,108.19,804.15,897.31,2665.01,4539.93,3660.66,3529.7
16.0,1613.32,644.87,94.1,71.28,133.24,96.8,619.16,1092.27,2650.73,4540.81,4111.02,3803.48
16.0,1254.93,528.36,79.2,60.5,105.91,77.44,679.01,876.78,3057.82,5394.85,4907.43,5129.41
16.0,1046.16,422.08,69.01,50.56,85.41,59.22,688.8,1328.29,4170.96,7157.4,5971.21,5967.46
16.0,1094.88,334.19,58.81,42.27,87.97,58.08,773.68,1906.35,4726.01,8039.56,6420.62,6310.48
16.0,1347.72,405.73,66.66,47.24,106.76,69.47,606.1,1414.94,4586.23,7618.69,5853.65,5847.29
16.0,1276.97,375.07,65.09,44.76,100.78,66.05,428.73,1327.15,4454.61,7254.93,5263.92,4444.96
16.0,1359.32,436.39,68.22,48.9,111.03,75.17,573.46,1362.49,3696.53,6130.27,4577.49,4315.23
16.0,1379.03,423.1,69.01,48.9,111.03,75.17,332.98,980.54,3785.29,5799.9,3742.2,3048.99
16.0,1361.64,425.14,67.44,48.07,111.03,80.86,448.32,719.44,2715.0,4147.18,2642.39,2171.94
17.0,1251.45,580.48,86.26,64.65,106.76,79.72,798.71,1232.51,3031.3,4779.8,4050.34,3941.17
17.0,1213.18,485.44,76.07,56.36,96.51,67.19,760.62,1223.39,4310.75,6399.14,5374.85,5084.84
17.0,1188.82,389.37,70.58,48.9,85.41,56.94,830.26,1424.06,5589.17,9155.43,7478.71,7716.0
17.0,1075.16,353.6,64.3,43.93,82.85,55.81,720.36,1453.7,4530.11,7650.32,6050.85,6346.3
17.0,1199.26,381.2,63.52,43.93,96.51,62.64,687.71,1151.56,4582.14,7333.13,6559.99,6464.88
17.0,1294.37,395.51,66.66,45.58,103.35,67.19,435.26,1104.81,3638.37,6167.17,4353.73,4056.57
17.0,1405.71,397.55,68.22,47.24,108.47,69.47,326.45,726.28,2977.22,4884.36,3655.92,3185.88
17.0,1408.03,415.95,72.15,49.73,112.74,77.44,368.88,769.61,2254.85,3799.24,2615.84,2174.33
17.0,1333.8,497.7,74.5,54.7,111.89,88.83,362.36,639.63,2244.65,3496.99,2557.06,2004.81
17.0,1499.65,527.34,73.71,55.53,129.82,100.22,388.47,568.94,2031.41,3180.68,2535.25,1793.9
18.0,1793.09,714.36,117.63,89.51,152.88,113.89,1125.15,1286.1,2866.01,4761.35,3566.8,2882.66
18.0,1381.35,499.75,95.67,72.11,116.16,79.72,1064.22,1692.0,4281.16,6913.14,5412.77,4405.96
18.0,964.97,299.44,82.34,59.67,78.58,50.11,1004.37,1551.76,5324.92,8599.25,7441.73,6608.94
18.0,839.71,204.4,73.71,52.21,75.16,43.28,1053.33,1646.39,5658.55,9922.48,10303.14,9608.58
18.0,797.96,161.47,69.79,46.41,70.04,39.86,1019.6,2829.88,7377.75,12976.64,9334.17,9248.05
18.0,765.48,188.04,65.09,43.93,68.33,41.0,937.99,2745.5,6300.32,11114.8,7995.43,7437.44
18.0,786.36,192.13,65.09,44.76,73.45,44.42,497.29,1354.51,4829.06,7957.84,6176.0,5273.46
18.0,766.64,147.17,63.52,42.27,71.74,44.42,453.76,1294.08,3632.25,6397.38,4815.46,4075.67
18.0,880.31,171.69,69.79,48.07,82.85,54.67,528.84,1328.29,3049.66,5520.5,3983.02,3167.58
18.0,1172.58,248.34,90.97,63.82,108.47,72.89,998.93,1126.48,2617.06,3888.86,2288.74,1348.21
19.0,1681.75,555.96,107.43,80.39,134.95,87.69,953.22,1554.04,4652.54,6161.02,4535.77,3454.89
19.0,1551.85,469.09,96.46,70.45,121.28,77.44,2069.67,2929.07,5525.92,8007.05,5656.44,4773.65
19.0,1347.72,446.61,81.56,58.84,105.05,68.33,1208.94,2682.79,6223.8,8424.4,6237.63,5306.09
19.0,1217.82,372.0,69.79,48.9,93.95,59.22,1014.16,3220.95,6496.22,9174.76,6685.14,5676.97
19.0,1315.24,368.93,66.66,47.24,101.64,63.78,949.96,2583.6,7218.59,9887.34,7840.89,6977.43
19.0,1266.53,353.6,64.3,43.93,95.66,61.5,778.03,2809.35,7219.61,10117.54,6975.26,5838.53
19.0,1163.3,324.99,59.6,40.61,88.83,56.94,564.75,1874.42,5675.9,8045.71,5696.26,4574.68
19.0,1347.72,334.19,62.74,42.27,99.93,60.36,405.88,1549.48,4693.36,6457.13,4300.64,2721.89
19.0,1513.57,407.77,68.22,48.07,124.7,82.0,269.86,920.11,3640.41,4865.91,3220.74,1943.52
19.0,1619.12,445.58,72.93,51.39,130.68,85.42,307.95,695.5,3254.74,4478.43,2649.03,1849.61
20.0,881.47,316.81,124.69,85.37,89.68,55.81,546.25,710.32,2194.65,2275.68,1595.67,573.83
20.0,648.34,205.42,100.38,67.13,60.64,35.31,893.38,1076.31,2745.61,3064.7,2320.98,1246.34
20.0,470.89,132.86,79.2,52.21,46.12,25.06,1080.54,1452.56,3461.86,4408.14,3121.19,2143.29
20.0,534.68,114.46,71.36,46.41,45.27,23.92,942.34,1778.65,4327.07,5432.63,3603.78,2426.62
20.0,519.6,87.89,58.03,35.64,41.0,20.5,837.88,2319.08,5332.06,6950.92,4458.97,3262.29
20.0,480.17,68.47,48.62,29.84,38.43,18.22,746.47,2336.19,4814.77,6480.85,3778.23,2541.23
20.0,502.2,58.25,49.4,30.67,41.0,18.22,570.19,1916.61,4471.95,5568.82,3060.51,1680.89
20.0,492.93,53.14,52.54,31.49,42.71,18.22,460.29,1690.86,4005.68,4947.62,2309.6,1288.52
20.0,496.41,55.19,55.68,33.15,45.27,19.36,210.01,781.01,2599.71,2961.9,1265.73,467.97
20.0,495.25,56.21,56.46,34.81,47.83,22.78,129.49,472.03,1915.09,2078.86,794.52,256.27
