ID,NIR_R,NIR_S,NIR_T,NIR_U,NIR_V,NIR_W,Vis_Violet,Vis_Blue,Vis_Green,Vis_Yellow,Vis_Orange,Vis_Red
25.0,2245.42,924.89,243.88,132.61,161.43,102.5,401.53,160.76,415.26,644.04,1328.31,1372.09
25.0,2167.71,1005.63,235.26,133.44,163.13,108.19,911.87,388.79,834.6,1073.7,1732.2,1498.63
25.0,2875.21,1106.8,295.64,154.16,181.07,109.33,595.22,172.16,430.56,617.68,1567.23,1375.27
25.0,2341.69,961.68,265.84,140.07,152.88,94.53,873.79,254.26,935.61,1135.2,2341.84,1950.69
25.0,2050.57,987.23,243.1,136.75,150.32,96.8,688.8,472.03,905.0,1349.59,2159.8,2182.29
25.0,2426.35,888.1,231.34,125.98,158.01,94.53,461.38,316.96,642.79,1090.39,1783.4,1945.12
25.0,2413.6,816.56,225.85,117.69,150.32,88.83,390.65,367.13,678.5,1091.27,1386.14,1625.17
25.0,2642.08,867.66,265.06,129.29,160.57,93.39,831.35,851.7,761.14,1452.39,1420.27,1653.03
25.0,2546.98,982.12,265.06,139.24,175.95,107.05,462.47,232.59,418.32,666.01,1082.74,1059.31
25.0,2710.51,1003.58,272.11,139.24,175.09,104.78,479.88,286.18,506.07,739.82,1138.68,1262.26
26.0,1717.7,723.56,163.11,96.14,126.41,86.55,542.99,286.18,740.73,1017.47,1780.56,1355.37
26.0,1994.9,843.13,182.72,108.57,144.34,101.36,432.0,293.02,625.44,875.13,1390.88,1190.63
26.0,2207.15,881.97,196.05,113.55,150.32,100.22,449.41,352.31,570.34,879.52,1177.56,1177.1
26.0,2217.59,847.22,192.13,111.06,146.05,92.25,441.79,303.28,489.74,781.99,1155.75,1120.59
26.0,2042.45,726.63,189.77,105.26,134.09,82.0,400.44,269.08,472.4,808.35,1273.31,1117.41
26.0,2016.94,739.91,176.44,103.6,142.64,88.83,385.21,267.94,618.3,985.83,1275.21,1125.37
26.0,2022.74,737.87,169.39,100.28,137.51,86.55,335.15,261.1,534.63,897.09,1151.96,1130.94
26.0,2744.15,780.79,193.7,104.43,168.26,102.5,455.94,335.21,582.59,965.63,931.05,969.37
26.0,3465.56,1013.8,268.19,137.58,204.98,118.44,316.65,253.12,322.41,586.05,730.99,877.05
26.0,3188.36,1011.76,283.09,144.21,184.49,105.92,355.83,297.58,319.35,616.81,907.34,1178.69
27.0,895.39,470.11,113.71,71.28,69.18,46.69,560.4,395.64,744.82,1135.2,1689.54,1727.05
27.0,1070.52,453.76,102.73,60.5,68.33,45.56,514.7,381.95,582.59,1114.99,1732.2,2027.89
27.0,1243.33,523.25,102.73,62.16,80.29,52.39,447.23,521.05,574.43,1113.24,1338.73,1644.28
27.0,1063.56,444.56,91.75,56.36,74.31,48.97,194.78,353.45,483.62,851.4,1308.4,1310.01
27.0,727.21,402.66,67.44,45.58,57.22,45.56,258.98,404.76,553.0,952.45,1413.64,1446.1
27.0,1035.72,496.68,82.34,53.04,74.31,56.94,277.48,229.17,425.46,753.87,1163.33,1419.04
27.0,1498.49,618.3,116.84,67.96,105.91,84.28,235.04,150.5,254.05,509.61,976.56,1143.67
27.0,1425.43,553.91,112.92,64.65,95.66,67.19,346.03,298.72,457.09,851.4,1243.92,1306.03
27.0,2395.04,808.39,187.42,104.43,155.45,97.94,327.53,331.79,525.45,1001.65,1072.32,1203.36
27.0,2493.62,762.4,193.7,112.72,174.24,111.61,270.95,320.38,461.17,926.09,777.45,1041.0
28.0,1660.87,497.7,105.87,65.47,117.01,72.89,278.57,249.69,531.57,900.61,1378.56,1450.08
28.0,1708.42,619.32,156.05,90.34,131.53,83.14,483.14,330.65,391.79,922.57,1701.86,2089.96
28.0,1803.53,653.04,172.52,97.8,145.2,89.97,622.43,617.97,776.44,1445.36,1659.2,2132.94
28.0,1663.19,541.65,177.23,99.46,140.07,84.28,317.74,351.17,410.16,885.67,1322.62,1898.16
28.0,1730.46,578.44,198.4,110.23,144.34,88.83,208.93,335.21,369.35,854.92,1249.61,1610.85
28.0,2113.2,751.15,196.05,110.23,161.43,100.22,215.45,350.03,482.6,932.24,1010.69,1216.89
28.0,2548.14,700.06,178.01,98.63,171.67,102.5,132.76,328.37,471.38,849.65,976.56,961.42
28.0,3421.49,923.87,222.71,123.49,223.78,135.53,167.58,330.65,540.76,861.95,1257.2,1056.92
28.0,2826.49,1045.49,213.3,130.95,189.61,124.14,189.34,208.65,568.3,869.85,1263.83,1060.9
28.0,2033.17,829.85,156.84,98.63,145.2,100.22,230.69,209.79,470.36,813.62,1097.91,1117.41
29.0,2149.16,673.48,163.11,92.83,131.53,77.44,353.65,192.69,680.54,995.5,1523.62,1277.38
29.0,2443.75,741.96,193.7,101.94,140.07,83.14,381.94,246.27,725.43,1057.0,1617.48,1358.56
29.0,2567.85,823.72,200.75,110.23,155.45,92.25,448.32,294.16,690.74,1124.66,1811.84,1484.3
29.0,2865.93,706.19,192.13,102.77,163.13,88.83,437.44,324.95,869.29,1349.59,1871.57,1547.97
29.0,2954.08,683.7,206.24,104.43,163.13,83.14,497.29,527.89,720.33,1254.7,1480.95,1591.75
29.0,2223.39,629.54,208.59,105.26,137.51,74.03,529.93,527.89,496.88,1007.8,1430.7,1647.46
29.0,2865.93,596.84,184.29,97.8,166.55,87.69,527.76,467.47,492.8,984.08,1388.04,1551.16
29.0,2623.53,723.56,229.77,113.55,148.61,80.86,483.14,434.4,527.49,1000.77,1180.4,1293.3
29.0,2635.12,786.92,210.16,116.03,169.11,96.8,484.23,484.57,545.86,973.53,1208.84,1158.79
29.0,2359.08,634.65,190.56,106.09,164.84,93.39,483.14,354.59,594.83,890.06,1413.64,1193.01
30.0,2277.9,751.15,181.15,99.46,140.93,87.69,585.43,274.78,1029.48,1623.73,2936.3,2264.26
30.0,1813.97,828.83,178.8,102.77,121.28,80.86,318.83,287.32,1144.77,1544.65,1453.46,1360.94
30.0,1278.13,630.56,119.2,73.76,90.53,62.64,158.87,296.44,637.68,994.62,1357.7,1188.24
30.0,1592.44,599.9,123.9,72.11,104.2,76.3,256.8,389.93,650.95,1068.43,1489.48,1274.99
30.0,1772.21,706.19,145.08,82.05,106.76,76.3,255.72,255.4,521.37,876.0,1375.71,1152.43
30.0,1917.19,749.11,145.86,85.37,123.84,89.97,256.8,198.39,403.02,680.95,1114.03,990.07
30.0,2106.24,681.66,138.02,80.39,133.24,91.11,305.77,262.24,602.99,892.7,1027.75,988.48
30.0,3545.59,831.89,198.4,110.23,208.4,124.14,321.01,306.7,728.49,1077.21,858.99,888.99
30.0,6565.77,1589.18,454.83,241.18,388.62,220.94,352.56,383.09,635.64,1004.29,983.19,991.66
30.0,6358.16,1614.73,403.86,216.32,374.95,222.08,260.07,253.12,617.28,918.18,1121.62,1093.53
31.0,1048.48,435.36,165.46,87.85,90.53,52.39,508.17,222.33,579.53,1037.67,1970.18,1672.13
31.0,1018.33,312.73,167.82,90.34,91.39,50.11,581.08,328.37,686.66,1102.69,2092.48,1797.88
31.0,968.45,336.23,207.81,106.91,84.56,43.28,699.68,587.18,713.19,1241.52,1801.41,1799.47
31.0,1148.23,283.09,154.49,77.91,90.53,46.69,794.35,696.64,672.37,1284.57,1767.28,1790.72
31.0,1929.95,454.78,196.83,101.11,127.26,64.92,461.38,394.5,611.16,1001.65,1553.96,1426.21
31.0,2463.47,555.96,221.14,111.06,140.07,69.47,329.71,315.82,559.12,913.79,1376.66,1107.86
31.0,2752.27,642.83,242.32,118.52,159.72,80.86,325.36,370.55,489.74,912.03,1469.57,1368.9
31.0,3010.91,636.69,225.06,109.4,178.51,93.39,331.89,308.98,541.78,923.45,1414.58,1235.2
31.0,3440.04,892.19,235.26,125.98,204.98,120.72,300.33,304.42,617.28,927.84,1085.59,957.44
31.0,3303.18,956.57,217.22,125.15,207.55,123.0,328.62,338.63,569.32,856.67,824.86,676.49
32.0,2636.28,770.57,224.28,116.86,147.76,79.72,467.91,143.66,466.27,846.13,1912.34,1742.96
32.0,2276.74,714.36,188.99,100.28,124.7,69.47,846.59,350.03,614.22,1165.96,2630.06,2456.86
32.0,2123.64,578.44,163.9,85.37,114.45,58.08,1105.57,754.79,1074.37,1793.3,3041.54,2949.51
32.0,1890.52,503.84,144.29,73.76,105.05,58.08,716.01,462.9,1069.27,1853.93,3480.52,2765.66
32.0,1996.06,487.48,147.43,72.93,105.91,56.94,917.32,694.36,1500.85,2286.22,3416.05,2701.2
32.0,2128.28,530.41,158.41,77.91,117.01,63.78,652.89,727.42,1506.98,1984.85,2449.92,1896.57
32.0,2334.73,579.46,157.62,81.22,134.95,75.17,537.55,510.79,1513.1,1962.0,2432.86,2073.25
32.0,2447.23,608.08,159.98,82.05,140.07,82.0,305.77,451.5,858.07,1534.98,1689.54,1667.36
32.0,2945.96,793.06,205.46,106.91,175.95,103.64,435.26,469.75,742.77,1310.93,1706.6,1438.14
32.0,2967.99,868.68,214.87,115.2,185.34,113.89,325.36,229.17,840.72,1131.69,1598.52,1138.9
33.0,1459.06,686.77,149.78,92.0,103.35,69.47,266.6,305.56,464.23,695.88,943.37,873.87
33.0,1348.88,555.96,128.61,76.25,90.53,62.64,348.21,302.14,378.53,767.93,1035.34,1162.77
33.0,1457.9,649.98,126.25,78.74,108.47,82.0,346.03,228.03,272.42,556.18,917.77,1028.27
33.0,1351.2,716.41,127.04,82.88,105.91,80.86,399.35,257.68,397.91,669.52,973.71,1060.9
33.0,1607.52,809.41,169.39,102.77,119.57,82.0,264.42,210.93,404.04,658.98,863.73,929.58
33.0,1713.06,801.23,178.01,106.09,133.24,92.25,381.94,310.12,397.91,730.15,917.77,983.7
33.0,1672.47,658.15,156.84,93.65,130.68,88.83,290.54,206.37,308.13,583.42,834.34,885.01
33.0,3428.44,1071.03,285.45,156.64,217.8,123.0,293.8,206.37,285.68,537.73,880.8,926.4
33.0,1101.83,520.19,148.21,85.37,85.41,43.28,276.39,217.77,291.8,573.75,930.1,991.66
33.0,2234.98,742.98,185.85,111.89,152.03,103.64,307.95,241.71,323.43,622.08,968.02,1060.9
34.0,1953.15,435.36,192.13,97.8,134.95,71.75,538.64,452.64,769.3,1180.01,1576.71,1327.52
34.0,2318.49,586.62,203.89,101.94,140.93,77.44,384.12,305.56,600.95,952.45,1149.11,1049.76
34.0,2465.79,754.22,192.13,103.6,144.34,88.83,471.17,381.95,739.71,1148.38,1187.98,1008.37
34.0,2428.67,720.5,165.46,92.83,148.61,91.11,470.08,363.71,740.73,1157.17,1257.2,1067.27
34.0,3003.95,874.81,212.52,114.37,172.53,104.78,361.27,271.36,773.38,1105.33,1108.34,851.59
34.0,2803.3,827.8,213.3,115.2,167.4,95.67,294.89,266.8,710.13,1012.19,1001.21,788.71
34.0,2864.77,826.78,211.73,116.86,176.8,103.64,454.85,435.54,822.36,1187.92,1101.71,838.06
34.0,2935.52,839.05,214.08,115.2,175.09,102.5,490.76,315.82,739.71,1036.8,1134.89,880.24
34.0,2848.53,937.16,239.18,125.98,168.26,101.36,482.05,320.38,708.08,1045.58,1157.65,973.35
34.0,2834.61,971.9,236.83,133.44,175.95,105.92,359.09,209.79,667.27,948.93,1226.86,1005.19
35.0,1703.78,709.25,132.53,82.05,125.55,87.69,463.55,397.92,898.88,1499.84,1872.52,1570.26
35.0,2687.32,818.61,164.68,100.28,180.22,113.89,335.15,298.72,830.52,1301.27,1773.92,1279.77
35.0,2954.08,896.28,207.81,119.35,192.17,120.72,367.8,360.29,701.96,1137.84,1205.05,1028.27
35.0,3406.41,1015.85,228.98,131.78,219.5,138.94,369.97,457.2,647.89,1105.33,1330.2,1296.48
35.0,2464.63,1082.28,228.2,140.07,181.92,121.86,257.89,298.72,496.88,933.12,1021.12,1230.42
35.0,1485.74,1035.27,167.03,117.69,139.22,113.89,277.48,387.65,405.06,946.3,1003.1,1364.13
35.0,1075.16,727.65,110.57,81.22,104.2,92.25,302.51,370.55,338.74,849.65,1027.75,1437.35
35.0,1928.79,831.89,130.96,95.31,169.11,127.55,328.62,335.21,319.35,801.32,930.1,1360.15
35.0,1946.19,917.74,178.01,119.35,161.43,116.17,262.25,280.48,307.11,691.49,910.19,1314.78
35.0,3034.1,1046.51,226.63,140.07,205.84,120.72,325.36,237.15,296.91,663.37,1080.85,1472.37
36.0,1933.43,627.5,163.9,90.34,124.7,77.44,659.42,443.52,663.19,1227.46,1957.85,1867.12
36.0,1853.4,662.24,167.03,94.48,123.84,77.44,620.25,517.63,682.58,1246.79,1619.38,1609.26
36.0,1602.88,621.36,147.43,85.37,106.76,66.05,494.02,445.8,530.55,944.54,1211.69,1251.11
36.0,1295.53,552.89,127.04,73.76,92.24,60.36,482.05,425.28,534.63,914.66,1241.08,1256.68
36.0,1366.27,507.92,116.06,67.13,99.08,64.92,437.44,423.0,590.75,1040.31,1252.46,1221.67
36.0,1514.73,501.79,118.41,66.3,106.76,70.61,432.0,388.79,601.97,1051.73,1178.5,1025.09
36.0,2207.15,644.87,161.54,87.02,141.78,88.83,356.92,312.4,500.96,807.47,1018.27,992.45
36.0,2758.06,805.32,216.44,114.37,178.51,110.47,338.42,296.44,488.72,835.59,1119.72,1035.43
36.0,3196.48,1124.18,264.27,147.53,214.38,136.67,328.62,277.06,493.82,815.38,1082.74,974.15
36.0,4146.38,1264.19,332.5,183.16,269.9,165.14,310.12,279.34,483.62,818.89,1162.39,1054.53
37.0,1382.51,701.08,114.49,72.93,93.95,76.3,233.95,314.68,885.62,1229.22,1846.92,1524.89
37.0,1246.81,530.41,101.94,60.5,83.7,59.22,235.04,198.39,1123.34,1458.54,1836.49,1516.14
37.0,1155.19,459.89,102.73,62.16,87.97,61.5,287.27,255.4,947.85,1442.73,1487.59,1453.27
37.0,1384.83,467.04,124.69,78.74,105.05,72.89,352.56,416.16,966.22,1590.34,1346.32,1294.09
37.0,1375.55,399.59,121.55,76.25,108.47,67.19,281.83,330.65,755.02,1306.54,1092.23,1228.83
37.0,1288.57,348.5,130.18,83.71,108.47,63.78,274.22,387.65,598.91,1206.37,1057.15,1235.99
37.0,1524.01,540.63,181.15,106.91,135.8,88.83,327.53,434.4,499.94,1096.54,1030.6,1286.93
37.0,1685.23,540.63,186.64,103.6,143.49,89.97,237.22,256.54,378.53,760.9,869.42,1083.98
37.0,2123.64,763.42,220.36,123.49,156.3,97.94,168.66,194.97,310.17,622.08,880.8,1021.9
37.0,2543.5,834.96,176.44,106.09,158.01,99.08,174.1,323.81,325.47,667.77,938.63,1139.69
38.0,2043.61,808.39,156.05,100.28,158.86,105.92,311.21,360.29,577.49,864.58,1248.66,1103.08
38.0,1757.14,803.28,156.84,102.77,144.34,101.36,213.28,135.68,334.66,561.45,1069.47,1110.24
38.0,1934.59,672.46,151.35,100.28,164.84,111.61,215.45,155.06,342.82,608.02,990.78,1076.82
38.0,1721.18,802.25,188.21,118.52,164.84,112.75,214.37,182.43,467.3,763.54,952.85,1092.73
38.0,2050.57,723.56,228.98,130.95,178.51,105.92,375.41,389.93,507.09,965.63,917.77,1125.37
38.0,2712.83,917.74,341.91,188.97,238.29,145.78,182.81,196.11,416.28,745.09,840.98,934.36
38.0,2034.33,936.13,294.07,166.59,170.82,101.36,219.81,251.98,453.01,828.56,975.61,1099.1
38.0,1728.14,766.48,185.07,106.09,111.89,69.47,304.68,294.16,521.37,941.9,1073.26,1274.99
38.0,1680.59,630.56,141.94,82.05,95.66,56.94,206.75,131.12,488.72,837.34,1006.9,1089.55
38.0,1746.7,648.96,136.45,82.05,111.89,75.17,250.28,199.53,526.47,931.36,1045.77,1220.87
39.0,2000.7,510.99,136.45,71.28,109.33,59.22,392.82,290.74,617.28,1160.68,1765.39,1464.41
39.0,1900.95,465.0,132.53,64.65,100.78,54.67,496.2,359.15,805.01,1399.67,1978.71,1567.87
39.0,1841.8,474.2,138.8,66.3,99.08,55.81,534.28,362.57,785.63,1319.72,1856.4,1468.39
39.0,1840.64,519.17,147.43,72.93,101.64,58.08,438.53,261.1,687.68,1134.32,1726.51,1173.91
39.0,1831.36,523.25,142.72,73.76,107.62,60.36,375.41,200.67,720.33,1096.54,1549.22,846.81
39.0,1714.22,503.84,131.74,68.79,102.49,60.36,326.45,157.34,697.88,1028.89,1459.15,745.73
39.0,1862.68,512.01,131.74,69.62,110.18,67.19,212.19,103.75,583.61,867.22,1282.8,718.67
39.0,2185.11,578.44,141.15,76.25,132.39,79.72,180.63,106.03,535.65,789.9,1278.06,835.67
39.0,2675.72,686.77,170.95,92.0,165.7,96.8,281.83,164.18,640.75,887.43,1451.56,923.21
39.0,2816.06,724.58,182.72,97.8,172.53,102.5,269.86,141.38,557.08,824.16,1406.05,925.6
40.0,1772.21,528.36,110.57,64.65,106.76,64.92,305.77,136.82,449.95,673.92,1328.31,1003.6
40.0,2274.42,566.18,141.15,74.59,121.28,62.64,393.91,253.12,540.76,852.28,1532.15,1156.4
40.0,2105.08,537.56,150.56,76.25,114.45,60.36,304.68,275.92,472.4,839.1,1352.01,1114.22
40.0,2020.42,544.72,142.72,76.25,113.6,61.5,381.94,377.39,487.7,895.33,1276.16,1247.13
40.0,2615.41,562.09,156.84,81.22,139.22,69.47,418.94,423.0,496.88,917.3,1181.35,1160.38
40.0,2051.73,507.92,138.8,72.11,122.99,67.19,276.39,303.28,380.57,770.57,1037.23,1023.49
40.0,1662.03,546.76,123.9,71.28,106.76,64.92,269.86,294.16,423.42,767.93,960.44,974.15
40.0,2043.61,613.19,149.0,82.05,117.01,66.05,334.06,389.93,489.74,873.37,995.52,1114.22
40.0,1871.96,565.15,141.94,77.08,109.33,60.36,343.86,285.04,384.65,739.82,1051.46,1111.84
40.0,1833.68,419.01,118.41,62.16,105.91,60.36,204.57,116.3,312.21,561.45,1142.48,1001.21
41.0,1311.76,562.09,123.12,79.56,99.93,63.78,354.74,208.65,606.06,1033.28,1562.49,1298.87
41.0,1454.42,498.73,114.49,70.45,100.78,61.5,430.91,278.2,694.82,1333.78,1767.28,1621.2
41.0,1334.96,468.07,115.28,67.13,93.1,56.94,597.4,453.78,778.48,1589.46,1854.51,1926.01
41.0,1348.88,476.24,111.36,67.13,99.08,60.36,443.97,348.89,636.66,1367.16,1664.89,1892.59
41.0,1488.06,481.35,118.41,71.28,108.47,64.92,521.23,450.36,672.37,1460.3,1746.42,1871.1
41.0,1427.75,482.37,120.77,72.93,105.91,62.64,438.53,407.04,636.66,1379.46,1429.75,1567.87
41.0,1104.15,425.14,103.51,64.65,86.26,50.11,350.39,345.47,590.75,1151.02,1178.5,1305.23
41.0,1176.06,343.39,94.89,56.36,85.41,48.97,214.37,270.22,527.49,1057.0,984.14,1134.92
41.0,1844.12,410.84,125.47,68.79,123.84,67.19,267.69,327.23,493.82,1037.67,828.65,1008.37
41.0,2674.56,516.1,185.85,92.0,163.13,89.97,286.18,266.8,398.94,856.67,778.4,894.56
42.0,1521.69,825.76,164.68,104.43,120.43,84.28,275.3,226.89,403.02,742.45,776.5,1182.67
42.0,1191.14,675.53,117.63,81.22,98.22,70.61,275.3,271.36,359.14,677.43,638.08,1088.76
42.0,1193.46,602.97,110.57,73.76,99.93,71.75,278.57,281.62,358.12,702.03,824.86,1159.59
42.0,974.25,568.22,102.73,71.28,84.56,61.5,299.24,293.02,379.55,779.35,878.9,1113.43
42.0,717.93,487.48,83.91,60.5,67.47,48.97,337.33,351.17,464.23,884.79,940.53,1104.67
42.0,773.6,405.73,72.93,52.21,69.18,48.97,337.33,303.28,410.16,790.78,1021.12,1146.85
42.0,948.74,431.28,77.63,54.7,82.85,59.22,450.5,343.19,409.14,887.43,1356.75,1399.15
42.0,1122.71,500.77,89.4,59.67,93.1,68.33,369.97,304.42,498.92,1056.13,1551.11,1524.1
42.0,1337.28,602.97,109.79,71.28,110.18,78.58,393.91,344.33,606.06,1194.07,1446.82,1536.83
42.0,1496.17,691.88,120.77,81.22,122.14,87.69,315.57,313.54,547.9,1019.22,864.68,1173.91
43.0,2745.31,866.64,188.99,118.52,188.76,115.03,240.48,173.3,451.99,698.52,761.33,791.89
43.0,2573.65,893.21,195.26,117.69,173.38,107.05,218.72,164.18,477.5,707.31,611.53,658.98
43.0,1550.69,716.41,151.35,95.31,117.01,78.58,175.19,169.88,437.71,610.65,609.64,639.88
43.0,1305.96,667.35,116.84,81.22,109.33,78.58,252.45,253.12,511.17,680.07,800.21,715.49
43.0,1732.78,669.4,131.74,82.88,119.57,79.72,352.56,247.41,500.96,664.25,939.58,900.13
43.0,1801.21,654.07,144.29,85.37,123.84,78.58,189.34,122.0,390.77,550.91,901.65,911.28
43.0,2115.52,783.86,159.98,101.11,150.32,94.53,253.54,165.32,355.06,629.98,1009.74,1118.2
43.0,1815.13,726.63,152.92,92.0,124.7,77.44,317.74,239.43,407.1,839.1,1242.98,1384.82
43.0,1482.26,602.97,137.23,82.88,103.35,63.78,297.07,238.29,477.5,1012.19,1409.84,1402.33
43.0,1302.48,507.92,119.98,72.11,97.37,60.36,360.18,307.84,536.68,1180.01,1465.78,1434.16
44.0,1474.14,423.1,120.77,64.65,85.41,44.42,469.0,314.68,756.04,1502.47,1925.62,1918.06
44.0,1682.91,435.36,120.77,65.47,94.81,47.83,342.77,297.58,627.48,1433.94,1581.45,1977.75
44.0,1664.35,399.59,110.57,59.67,95.66,47.83,403.71,372.83,917.24,1951.46,2222.38,2043.8
44.0,1384.83,369.96,100.38,53.87,82.85,44.42,672.48,586.04,1313.12,2287.98,2311.5,1954.67
44.0,1189.98,377.11,94.1,53.87,80.29,47.83,391.74,377.39,920.31,1684.35,1774.87,1603.69
44.0,1017.17,384.26,87.05,51.39,77.72,50.11,342.77,428.7,861.13,1629.88,1626.01,1447.69
44.0,756.21,305.57,65.09,40.61,65.77,45.56,375.41,449.22,835.62,1517.41,1555.85,1320.35
44.0,1582.0,421.06,78.42,53.87,125.55,80.86,334.06,331.79,806.03,1334.65,1377.61,990.07
44.0,3421.49,744.0,180.36,104.43,216.94,118.44,211.1,181.29,719.31,1079.85,1169.97,724.25
44.0,4109.26,1124.18,273.68,159.13,275.02,167.42,128.4,108.32,554.02,877.76,991.73,696.39
45.0,1991.42,681.66,141.94,86.19,133.24,83.14,321.01,190.41,342.82,537.73,665.57,886.6
45.0,1551.85,634.65,138.02,82.88,108.47,67.19,398.27,266.8,462.19,883.91,1081.8,1343.44
45.0,1368.59,513.03,107.43,68.79,101.64,63.78,452.67,385.37,656.05,1258.21,1106.45,1456.45
45.0,1389.47,513.03,111.36,69.62,98.22,60.36,355.83,370.55,537.7,1064.03,841.92,1283.74
45.0,1628.39,535.52,127.82,76.25,117.87,74.03,354.74,460.62,481.58,1006.92,720.57,1149.24
45.0,1365.11,595.81,127.82,78.74,105.05,68.33,261.16,336.35,404.04,803.96,581.19,853.18
45.0,1005.57,478.29,111.36,68.79,81.14,54.67,198.04,247.41,332.62,632.62,502.5,637.49
45.0,778.24,384.26,94.1,61.33,72.6,51.25,210.01,245.13,335.68,638.77,656.09,804.63
45.0,825.8,405.73,80.77,57.19,79.43,59.22,281.83,261.1,421.38,748.6,886.49,1105.47
45.0,845.51,358.71,75.28,54.7,81.99,58.08,251.36,222.33,423.42,813.62,1022.07,1144.47
46.0,2033.17,705.17,181.15,104.43,136.66,85.42,279.66,234.87,341.8,592.2,764.18,801.45
46.0,1501.97,648.96,162.33,96.14,108.47,68.33,229.6,173.3,298.95,560.57,884.59,890.58
46.0,955.7,521.21,112.14,72.11,74.31,53.53,241.57,179.01,424.44,783.75,1022.07,905.7
46.0,1129.67,490.55,98.02,64.65,82.85,56.94,282.92,212.07,530.55,927.84,1000.26,842.03
46.0,1257.25,417.99,94.89,58.02,87.12,52.39,284.01,230.31,521.37,910.27,928.2,789.51
46.0,1178.38,367.91,94.1,57.19,85.41,50.11,315.57,259.96,490.76,944.54,997.41,991.66
46.0,1362.79,388.35,105.08,65.47,97.37,56.94,363.44,297.58,484.64,1044.7,1105.5,1199.38
46.0,1409.19,417.99,122.33,68.79,93.95,54.67,401.53,319.24,511.17,1084.24,1249.61,1267.03
46.0,992.81,433.32,107.43,62.16,70.89,46.69,336.24,277.06,531.57,1076.33,1329.25,1249.52
46.0,969.61,409.81,90.97,54.7,71.74,48.97,273.13,247.41,532.59,1014.83,1137.73,1091.94
47.0,2171.19,656.11,145.86,87.02,137.51,78.58,257.89,92.35,546.88,996.38,1874.42,1145.26
47.0,2210.63,614.21,138.8,82.05,138.36,77.44,335.15,120.86,751.96,1245.03,2331.41,1454.06
47.0,2112.04,536.54,124.69,72.11,131.53,72.89,536.46,228.03,1144.77,1792.43,2522.93,1696.8
47.0,2043.61,471.13,118.41,67.96,124.7,63.78,334.06,234.87,949.89,1428.67,1700.91,1387.21
47.0,2095.8,441.5,152.13,79.56,123.84,59.22,459.2,413.88,1016.21,1599.13,1995.78,1634.72
47.0,2319.65,419.01,167.82,87.85,135.8,61.5,483.14,400.2,906.02,1634.27,2010.95,1571.06
47.0,2190.91,391.42,163.9,87.85,133.24,61.5,348.21,273.64,842.76,1404.95,1748.32,1301.25
47.0,2087.69,385.29,171.74,90.34,129.82,61.5,225.25,226.89,812.15,1374.19,1685.74,1284.54
47.0,2484.35,452.74,170.17,92.0,145.2,71.75,397.18,388.79,907.04,1565.74,1589.98,1282.15
47.0,2760.38,498.73,155.27,84.54,162.28,79.72,378.68,339.77,808.07,1419.0,1476.21,1204.95
48.0,1482.26,573.33,134.88,80.39,99.08,58.08,489.67,297.58,843.78,1365.41,1970.18,1399.94
48.0,1053.12,467.04,97.24,61.33,76.87,48.97,376.5,206.37,718.29,1258.21,1837.44,1379.25
48.0,1283.93,487.48,97.24,62.16,90.53,55.81,371.06,206.37,758.08,1207.25,1835.55,1346.62
48.0,1288.57,424.12,86.26,53.87,87.12,53.53,539.73,291.88,801.95,1252.06,1874.42,1396.76
48.0,1486.9,385.29,83.12,48.9,93.1,53.53,343.86,210.93,640.75,999.89,1524.56,1191.42
48.0,1648.11,421.06,101.94,56.36,101.64,58.08,269.86,222.33,757.06,1235.37,1671.52,1235.99
48.0,1716.54,459.89,107.43,61.33,112.74,64.92,355.83,299.86,993.77,1575.4,1650.66,1120.59
48.0,2081.89,458.87,114.49,62.99,122.99,67.19,250.28,209.79,775.42,1187.04,1135.84,893.77
48.0,2780.1,521.21,159.98,82.88,151.18,74.03,220.9,191.55,721.35,1127.3,1104.55,957.44
48.0,3213.88,675.53,192.13,101.94,186.19,97.94,223.07,196.11,646.87,1069.31,909.24,838.85
49.0,1242.17,455.8,134.1,75.42,87.12,53.53,298.15,90.07,397.91,730.15,1537.84,961.42
49.0,1200.42,484.42,115.28,67.13,81.14,51.25,348.21,84.37,475.46,775.84,1782.45,961.42
49.0,1343.08,473.18,107.43,61.33,84.56,51.25,524.49,199.53,968.26,1324.11,2286.85,1204.95
49.0,1512.41,433.32,102.73,57.19,89.68,51.25,593.04,255.4,1211.09,1651.84,2375.97,1267.83
49.0,1986.78,451.71,120.77,62.99,106.76,55.81,476.61,297.58,1148.85,1571.89,2028.01,1145.26
49.0,2095.8,453.76,127.82,63.82,113.6,59.22,405.88,324.95,1168.24,1619.33,1788.14,1035.43
49.0,2011.14,449.67,127.04,63.82,108.47,55.81,372.15,346.61,1044.78,1508.63,1443.03,912.07
49.0,1907.91,452.74,131.74,67.96,105.91,54.67,266.6,305.56,846.84,1280.18,1210.74,807.02
49.0,2299.93,494.64,156.05,83.71,131.53,67.19,253.54,277.06,707.06,1068.43,1029.65,742.55
49.0,2001.86,427.19,129.39,69.62,121.28,64.92,203.49,194.97,531.57,863.7,840.98,755.28
50.0,2141.04,735.83,163.11,99.46,155.45,95.67,238.31,210.93,454.03,833.83,798.31,1027.47
50.0,2093.48,676.55,140.37,88.68,159.72,102.5,220.9,193.83,410.16,847.01,885.54,1022.7
