ID,NIR_R,NIR_S,NIR_T,NIR_U,NIR_V,NIR_W,Vis_Violet,Vis_Blue,Vis_Green,Vis_Yellow,Vis_Orange,Vis_Red
76.0,4387.851000000001,858.7700000000001,251.334,134.597,259.90299999999996,133.818,469.866,558.451,2929.266,2917.6099999999997,3171.246,1463.691
77.0,4069.596,957.5959999999999,240.669,140.067,260.585,141.904,859.642,1017.366,3460.943,3907.225,4183.545,2484.56
78.0,4509.052,917.941,263.097,144.956,275.534,144.066,657.572,761.283,3509.5089999999996,3515.0860000000002,3847.155,1868.8700000000001
79.0,4389.7080000000005,860.1,256.589,138.659,263.318,133.249,484.121,438.505,2023.756,2021.0459999999998,2109.361,898.143
80.0,2842.616,528.058,177.46099999999998,97.963,180.814,90.541,436.35,562.897,2220.773,2453.163,2224.082,1251.353
81.0,5694.8589999999995,1150.034,337.437,188.965,356.84299999999996,188.712,716.55,888.296,3945.5809999999997,3923.478,4190.941000000001,2004.011
82.0,6920.101,1669.914,379.62800000000004,230.323,459.25,266.725,760.294,891.493,3308.4080000000004,3725.6979999999994,3921.393,2286.148
83.0,3463.47,806.24,200.125,116.69500000000001,224.79900000000004,126.075,501.53100000000006,614.774,1464.7359999999999,1849.6259999999997,1744.1490000000001,1337.7040000000002
84.0,4629.442,942.47,259.33299999999997,144.542,281.257,147.71300000000002,459.311,538.4970000000001,2722.046,2655.5150000000003,2901.792,1263.449
85.0,4151.133,767.199,239.727,128.049,250.167,124.481,448.212,519.571,2129.456,2319.609,2379.004,1265.757
86.0,2708.54,770.878,252.038,142.055,199.006,104.208,682.273,580.455,1700.3229999999999,2282.532,2419.392,1610.609
87.0,2308.98,576.909,237.45299999999997,132.10899999999998,163.56,83.47999999999999,633.307,552.751,2068.34,2622.215,2457.129,1379.487
88.0,4389.475,1122.339,261.84000000000003,162.03,305.0,179.715,607.409,655.02,2165.064,2684.246,2426.788,1288.52
89.0,2217.121,569.856,243.49200000000002,155.731,192.772,107.739,567.256,680.105,1595.128,2252.745,1890.2509999999997,1255.81
90.0,2857.694,713.956,211.65500000000003,124.404,193.454,108.648,497.93999999999994,530.745,1542.481,1883.012,1673.8920000000003,1030.021
91.0,2467.761,671.8489999999999,266.546,157.142,198.666,108.99100000000001,617.42,821.484,1947.232,2714.8239999999996,2308.748,1587.451
92.0,2672.4700000000003,560.556,232.042,125.398,177.398,88.148,455.50200000000007,638.832,1885.7099999999998,2184.564,1976.4360000000001,1106.583
93.0,3168.063,766.281,384.489,218.63600000000002,261.01300000000003,135.64100000000002,590.543,533.9359999999999,2018.2450000000001,2387.09,2248.543,983.064
94.0,2950.132,729.795,336.575,201.232,240.00300000000001,126.30199999999999,577.92,619.107,1942.8439999999998,2489.714,2055.412,1080.161
95.0,3895.968,707.006,298.463,163.026,258.11,124.479,549.6279999999999,700.172,2809.687,2811.8239999999996,2659.456,1035.511
96.0,1578.7540000000001,443.02799999999996,242.00100000000003,148.852,148.186,80.179,550.388,562.895,1421.78,2012.788,1491.761,814.735
97.0,1223.848,246.195,204.51600000000002,108.905,102.237,45.782,602.838,629.254,2048.8540000000003,2130.2619999999997,2223.324,1057.6380000000001
98.0,474.601,159.224,223.417,142.05599999999998,77.89500000000001,39.291,313.39,381.60900000000004,493.925,695.5310000000001,348.33599999999996,286.116
99.0,2446.6510000000003,566.687,162.95499999999998,99.291,172.785,92.023,359.636,534.391,1246.596,1618.984,1205.335,819.9889999999999
100.0,845.6289999999999,230.55900000000003,211.57399999999998,127.71900000000001,106.249,55.803999999999995,314.15099999999995,412.851,661.456,801.144,403.137,235.02200000000002
